title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
Microsoft Issues 'Update Now' Warning To Windows Users - Forbes,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOY09nQU5HSGQ1al9SYVc5NDN6bGtzX3NfUkxzb0Vzc1lyZ2phcVcyRHlMd3VkYUw5Ty1nS0NLdzZnYkNKQ3NNZ2VkR1UySU9kNm1qaVYwWmVINDV0c1AtODA2SVFyaXJVOHNrSE9laEZFWXVVVnE3MDVyZnBHdFFyQUNsNjFxLXh5QjlNSFQ4cTVTbjVibTVyeFFhTmJIclJrR2tabTZNc1RaejEydWliRjIyME1Dc01rWGZJeWJqMjVidDB2S1YyYQ?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOY09nQU5HSGQ1al9SYVc5NDN6bGtzX3NfUkxzb0Vzc1lyZ2phcVcyRHlMd3VkYUw5Ty1nS0NLdzZnYkNKQ3NNZ2VkR1UySU9kNm1qaVYwWmVINDV0c1AtODA2SVFyaXJVOHNrSE9laEZFWXVVVnE3MDVyZnBHdFFyQUNsNjFxLXh5QjlNSFQ4cTVTbjVibTVyeFFhTmJIclJrR2tabTZNc1RaejEydWliRjIyME1Dc01rWGZJeWJqMjVidDB2S1YyYQ?oc=5,0,bearish,0.6,warning,[],0.0,0,0,,warning,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,15989893086865505580,0,news.google.com,2019-05-31
"The Greatest Xbox Deals of the Year Drop on June 7, Including $100 off Xbox One X - Xbox Wire",https://news.google.com/rss/articles/CBMib0FVX3lxTE5NbFVPT2xJWjBzQ3NFQ1ZURVZpRzAyNkxjUWE4d3dsMTZYXzFtM3hRR01MZEVHTDgyY05Mb1BfQzB2RXZEWkR6RV9oYXNvcFV6R2NUTVRES0djUDlvay0yM0d3Rk9haFBKVTliS09uc9IBdEFVX3lxTFA1OUVfdmhDbVlZMDZGRXQyTXplRzdLVUtQN2ZQeG1qa1JJczRJNzJnNmgtdVlnSFZfbXozb3o4QTctRGxPS0NTM1F2Vk9pRzEyVTY4d2VGOXRmTWktZkNBSjE1VWd2X0dQMmNOOG1xTjFGTy1S?oc=5,https://news.google.com/rss/articles/CBMib0FVX3lxTE5NbFVPT2xJWjBzQ3NFQ1ZURVZpRzAyNkxjUWE4d3dsMTZYXzFtM3hRR01MZEVHTDgyY05Mb1BfQzB2RXZEWkR6RV9oYXNvcFV6R2NUTVRES0djUDlvay0yM0d3Rk9haFBKVTliS09uc9IBdEFVX3lxTFA1OUVfdmhDbVlZMDZGRXQyTXplRzdLVUtQN2ZQeG1qa1JJczRJNzJnNmgtdVlnSFZfbXozb3o4QTctRGxPS0NTM1F2Vk9pRzEyVTY4d2VGOXRmTWktZkNBSjE1VWd2X0dQMmNOOG1xTjFGTy1S?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4139784483058711234,0,news.google.com,2019-06-02
Integrating Azure CNI and Calico: A technical deep dive - Microsoft Azure,https://news.google.com/rss/articles/CBMimgFBVV95cUxOdUZZdUhZeWhwVjZjcHRzNkhsZ05zczk3QV9QSEhUQWtKUldlbjZ0NlNDaHRiVE02a293bV9FWjNMaWIxYkEtR3ZSeHU0MlBfdFliT2UweGxtbHdpaWJoeF84WTFNSWVpWVhrN2lETkFxdnV5NnhtVlhNdW1EaVBVZUM0WU5Fd2o3Z2dQNUdWc0FVcWYxVWlsdkVn?oc=5,https://news.google.com/rss/articles/CBMimgFBVV95cUxOdUZZdUhZeWhwVjZjcHRzNkhsZ05zczk3QV9QSEhUQWtKUldlbjZ0NlNDaHRiVE02a293bV9FWjNMaWIxYkEtR3ZSeHU0MlBfdFliT2UweGxtbHdpaWJoeF84WTFNSWVpWVhrN2lETkFxdnV5NnhtVlhNdW1EaVBVZUM0WU5Fd2o3Z2dQNUdWc0FVcWYxVWlsdkVn?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4291377881669682683,0,news.google.com,2019-05-29
A Proteomic Screen of Neuronal Cell-Surface Molecules Reveals IgLONs as Structurally Conserved Interaction Modules at the Synapse - ScienceDirect.com,https://news.google.com/rss/articles/CBMidkFVX3lxTE0zRkpMQ2cwUE82dTgzR0poV21ZZFBtTUc4blFIVjdZYkVXSkJyck1ZNEN2b21KTGxVWGNoTXNyZUtiMEpXLTBjTU9oUTUwNmtJZEFtQWtDSXpUUjZWOGlPVUNCTUEwUDRpS2FDUkMtTkl0SU1NcVE?oc=5,https://news.google.com/rss/articles/CBMidkFVX3lxTE0zRkpMQ2cwUE82dTgzR0poV21ZZFBtTUc4blFIVjdZYkVXSkJyck1ZNEN2b21KTGxVWGNoTXNyZUtiMEpXLTBjTU9oUTUwNmtJZEFtQWtDSXpUUjZWOGlPVUNCTUEwUDRpS2FDUkMtTkl0SU1NcVE?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,3749786360536507852,0,news.google.com,2019-06-03
USCIS Processing Delays to be Investigated by Government Accountability Office - American Immigration Council,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUjBvaGFWdl91ZUxXX1V2dGVsek1lVkRqOTViQmVYcVVRc1RBSjNHeXpDY1RrWlQyXzlvMVF4OWhLMHBkbnVQaUhQZVhnanJOLXR0RGJtQmlsdFNhYWVqT01Ub3NwVXAteWlLank3SEVvZk9BX0ZVa1U0R1RKR3JVVl9rMURUOFpnN3oyM3pyNjlrcW1uZFE?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUjBvaGFWdl91ZUxXX1V2dGVsek1lVkRqOTViQmVYcVVRc1RBSjNHeXpDY1RrWlQyXzlvMVF4OWhLMHBkbnVQaUhQZVhnanJOLXR0RGJtQmlsdFNhYWVqT01Ub3NwVXAteWlLank3SEVvZk9BX0ZVa1U0R1RKR3JVVl9rMURUOFpnN3oyM3pyNjlrcW1uZFE?oc=5,0,bearish,0.6,delay,[],0.0,0,0,,delay,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,17387012769971198305,0,news.google.com,2019-06-06
Azure Shared Image Gallery now generally available - Microsoft Azure,https://news.google.com/rss/articles/CBMilAFBVV95cUxOZjFGMkxRaG83WDdQNWw4QnBtejg4dGtHMUdWT0djcDBBbllyYTRkQ1hZdXJ4T3FNeTNsRkJLSUxKa2pKcXVfbFpLZ3Q2b3A5RWxWbEZSWUlfYWhqbUFYUEJhZTB4c2s2aWdnbWJGc0NhQ1VsTGRGU1VsRFRSdFNEaUtkWUdjdExIQzRqS2JzQjJEV2ZQ?oc=5,https://news.google.com/rss/articles/CBMilAFBVV95cUxOZjFGMkxRaG83WDdQNWw4QnBtejg4dGtHMUdWT0djcDBBbllyYTRkQ1hZdXJ4T3FNeTNsRkJLSUxKa2pKcXVfbFpLZ3Q2b3A5RWxWbEZSWUlfYWhqbUFYUEJhZTB4c2s2aWdnbWJGc0NhQ1VsTGRGU1VsRFRSdFNEaUtkWUdjdExIQzRqS2JzQjJEV2ZQ?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,18138045629426287902,0,news.google.com,2019-06-10
"Chatham@Work | Stephanie Watkins-Cruz, Chatham County Manager's Office - The Chatham News + Record",https://news.google.com/rss/articles/CBMisgFBVV95cUxQR1RCMGtsUDgxNU94aVI3STluMUEyUzV6Nms0cVhhNFlWbzNGU1JpakJFOWNnX1JSTjN1R2tuU3AwaWZsZDQxcXBFVnlQUFo5TWhEb3ZvYUQ1V0M5QnU0Wk9qMXdiWFRXd3Z1SVJWUlpRSC0tOG1ZRTl6SnAxQ3FlUG5JbklSTEFlbzFPcFlQa1BDUXk2U1dfcHczV19fWTk2SGFjb1pId2U1VFBYbVhhc1d3?oc=5,https://news.google.com/rss/articles/CBMisgFBVV95cUxQR1RCMGtsUDgxNU94aVI3STluMUEyUzV6Nms0cVhhNFlWbzNGU1JpakJFOWNnX1JSTjN1R2tuU3AwaWZsZDQxcXBFVnlQUFo5TWhEb3ZvYUQ1V0M5QnU0Wk9qMXdiWFRXd3Z1SVJWUlpRSC0tOG1ZRTl6SnAxQ3FlUG5JbklSTEFlbzFPcFlQa1BDUXk2U1dfcHczV19fWTk2SGFjb1pId2U1VFBYbVhhc1d3?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,16703850701395490739,0,news.google.com,2019-06-13
No African American has won statewide office in Mississippi in 129 years – here’s why - The Conversation,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPMzc5TFFncTFncnp2NkZad2lPVS1UZFBfQWFLTVZHT1htWHA1VTdvTWRjN1laTzg0S0FlUUkyTG1NSUU3QW1zMF80LU53ZmxYYkswZ2ZISE9hUElYVjUxTWdodURxVk1FalJfbVVPU0MzSndpbDlWa1BNaDQ0eTJNYXBqcDZTakR4ZlJHLW5NMWVSNmxFdUNTYVkwTkdnZUxrVWZhMm5BRUJObGdieFpBQ1liWjlHZVdz?oc=5,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPMzc5TFFncTFncnp2NkZad2lPVS1UZFBfQWFLTVZHT1htWHA1VTdvTWRjN1laTzg0S0FlUUkyTG1NSUU3QW1zMF80LU53ZmxYYkswZ2ZISE9hUElYVjUxTWdodURxVk1FalJfbVVPU0MzSndpbDlWa1BNaDQ0eTJNYXBqcDZTakR4ZlJHLW5NMWVSNmxFdUNTYVkwTkdnZUxrVWZhMm5BRUJObGdieFpBQ1liWjlHZVdz?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12792989236439220567,0,news.google.com,2019-06-16
PowerPoint AI gets an upgrade and Designer surpasses a major milestone of 1 billion slides - Microsoft,https://news.google.com/rss/articles/CBMixAFBVV95cUxNVm5acmM2ZTlySDFFQl8zMXliTm9xU3BMRnJMUE5wSWhrRUtGc0FBR1ZseGUzaTlUYUpRVHJBUXhnbk1jRjJqTUpGZzBnemRmVlRBOUtUbmk3dTM5SVprbjBDaEMtU2JicFlTa2ZFWkM3Rnk5ZFFRMFEyR1N3OEdvczNLNjBFZkQ1Y2l4VFB4anNrQ0sxTnMtNTVobHg3eGVyM2MweTFaTkszRnFjcy1PRjNjUHNMdjh0cW96dzBVWEVaSXJM?oc=5,https://news.google.com/rss/articles/CBMixAFBVV95cUxNVm5acmM2ZTlySDFFQl8zMXliTm9xU3BMRnJMUE5wSWhrRUtGc0FBR1ZseGUzaTlUYUpRVHJBUXhnbk1jRjJqTUpGZzBnemRmVlRBOUtUbmk3dTM5SVprbjBDaEMtU2JicFlTa2ZFWkM3Rnk5ZFFRMFEyR1N3OEdvczNLNjBFZkQ1Y2l4VFB4anNrQ0sxTnMtNTVobHg3eGVyM2MweTFaTkszRnFjcy1PRjNjUHNMdjh0cW96dzBVWEVaSXJM?oc=5,0,bullish,0.7140740740740741,upgrade,[],0.2,1,1,upgrade,,0.323,weak,hard_trig; lex=0.10; conf=0.71; novelty,0.7140740740740741,1,gpt-4o-mini,4138133002476007018,0,news.google.com,2019-06-17
Microsoft Reportedly Bans Employees From Using Slack - Business Insider,https://news.google.com/rss/articles/CBMilgFBVV95cUxPcFF1Z0FfZ1ZrXzNjM2pWam5uZzFNQmpFNmNOM1owbXZET29QTktMalpvb002bTdsdmRMeFhEbEJTRFZmWXdzeVlOU0ZrQllqRjJrVFNWVjBKMnNMWlU5cmlsYnBVNkt2d3d5MDh4akUwSTNFVTBwcUhaV0lETGpfblI2a3N4SWJRNTJaa2FiX0w3cHFFc2c?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxPcFF1Z0FfZ1ZrXzNjM2pWam5uZzFNQmpFNmNOM1owbXZET29QTktMalpvb002bTdsdmRMeFhEbEJTRFZmWXdzeVlOU0ZrQllqRjJrVFNWVjBKMnNMWlU5cmlsYnBVNkt2d3d5MDh4akUwSTNFVTBwcUhaV0lETGpfblI2a3N4SWJRNTJaa2FiX0w3cHFFc2c?oc=5,0,bearish,0.55,ban,[],0.0,0,0,,ban,0.124,weak,conf=0.55; pen:modal; novelty,-0.55,-1,gpt-4o-mini,13629795921022031160,0,news.google.com,2019-06-21
Introducing MASS – A pre-training method that outperforms BERT and GPT in sequence to sequence language generation tasks - Microsoft,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPRmttNWRCaFBUT0FOTzBDN3VkdWJqZHhncmxfQjRHcWRGVDhWdkxETk1Uakx5ZkdUd1dfMGx6U0JMWU4wa3p2OVJaZWdwWFBkVmJ5NTloUHhLVFBtOWViUTljZFpFMnZ0RDFVT0VsenhTQmtxWFhDeWNadzFzNDNiX0pIbDVXOGhEZklqV0lsd0FZOFdJWllTbjBFSk1ZNjhBbm9LSVlKYm9kYUV3Mng1bFh1a192S2k1b21DcFI0YVNGWC03NWpLX3FBVXRKQUZNby1tU1kxMUlVUk9RZEtONFpGMUVYUFQ0S1JDcTdHS0ticjdzX0VnNA?oc=5,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPRmttNWRCaFBUT0FOTzBDN3VkdWJqZHhncmxfQjRHcWRGVDhWdkxETk1Uakx5ZkdUd1dfMGx6U0JMWU4wa3p2OVJaZWdwWFBkVmJ5NTloUHhLVFBtOWViUTljZFpFMnZ0RDFVT0VsenhTQmtxWFhDeWNadzFzNDNiX0pIbDVXOGhEZklqV0lsd0FZOFdJWllTbjBFSk1ZNjhBbm9LSVlKYm9kYUV3Mng1bFh1a192S2k1b21DcFI0YVNGWC03NWpLX3FBVXRKQUZNby1tU1kxMUlVUk9RZEtONFpGMUVYUFQ0S1JDcTdHS0ticjdzX0VnNA?oc=5,0,bullish,0.78,outperform,[],1.6,1,0,outperform,,0.418,medium,lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,4113017701707047997,0,news.google.com,2019-06-22
"5 Lessons From Microsoft’s Antitrust Woes, by People Who Lived It (Published 2019) - The New York Times",https://news.google.com/rss/articles/CBMiiwFBVV95cUxOZFV1Rml2NmRERThLX2w0MUR5b19KZnQwUDJaLWZ0bjV2aW5KMnlnb1RBOE81MERSRFFrTDNGOV9IZk5od0NRQmc1S0lMVU1fXzRtSlh5UjZrMzdjeHJUNnV3T0prMDhJbWhjVUl6eW9Rd3Z1M24tMTZFNHFnaHlLeC1oeWh5UWs1b1RV?oc=5,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOZFV1Rml2NmRERThLX2w0MUR5b19KZnQwUDJaLWZ0bjV2aW5KMnlnb1RBOE81MERSRFFrTDNGOV9IZk5od0NRQmc1S0lMVU1fXzRtSlh5UjZrMzdjeHJUNnV3T0prMDhJbWhjVUl6eW9Rd3Z1M24tMTZFNHFnaHlLeC1oeWh5UWs1b1RV?oc=5,0,bearish,0.78,antitrust,[],2.0,0,1,,antitrust,0.664,strong,hard_trig; lex=1.00; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,12924916786077094142,0,news.google.com,2019-06-22
Microsoft's Flight Simulator reveal this month shocked fanatics who hadn't seen an upgrade in 13 years - CNBC,https://news.google.com/rss/articles/CBMiogFBVV95cUxObWtZNk41bXoxcWd2aTJaek1PYU9rNEk2WGtFSGhlQzF1ZWthNkJ1dmV3R0p4Q3hHa1NLLWxmbmc5WTlCb1lReUhGcEp5WUtqclBLM18xVDlBeEg1Z284SDVic0hsZmdhdjJqQlgxQ25CYkRxLUJrTnRBUnhCTUhZT1JPUlRSbFp6bHp5NURLTWhmZWlNNkgwTmVFMUZZX19maWfSAacBQVVfeXFMT0dZYy1famJiVlV5M1VfeUNscHhVdXJrQW85R09IVVdOYkprVmxxUm8yTDNWLUduaV9kdFBTdkZWb29OSzI1U2lOVF9SLWtDN1BCeWs5RnBUZkMxemZMYkZQQTMyb0JFd24xS2dxMnpGWlJ0ekdBQmUxa2thNTdfcHhac1l1Qzl5RWlsbjZtTHdfaWZ2dEhYZ1V1anpyNWxuMEJ3ZDBpVjg?oc=5,https://news.google.com/rss/articles/CBMiogFBVV95cUxObWtZNk41bXoxcWd2aTJaek1PYU9rNEk2WGtFSGhlQzF1ZWthNkJ1dmV3R0p4Q3hHa1NLLWxmbmc5WTlCb1lReUhGcEp5WUtqclBLM18xVDlBeEg1Z284SDVic0hsZmdhdjJqQlgxQ25CYkRxLUJrTnRBUnhCTUhZT1JPUlRSbFp6bHp5NURLTWhmZWlNNkgwTmVFMUZZX19maWfSAacBQVVfeXFMT0dZYy1famJiVlV5M1VfeUNscHhVdXJrQW85R09IVVdOYkprVmxxUm8yTDNWLUduaV9kdFBTdkZWb29OSzI1U2lOVF9SLWtDN1BCeWs5RnBUZkMxemZMYkZQQTMyb0JFd24xS2dxMnpGWlJ0ekdBQmUxa2thNTdfcHhac1l1Qzl5RWlsbjZtTHdfaWZ2dEhYZ1V1anpyNWxuMEJ3ZDBpVjg?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,12767498361761432782,0,news.google.com,2019-06-22
"If You Can't Upgrade From Windows 7 to Windows 10, What Should You Do? - Lifehacker",https://news.google.com/rss/articles/CBMikAFBVV95cUxQalFhQk83YWtaa1RYNHlZMlpFUjBmOFdHWnBUTkFjMHFHaHliRWhnaXFYWDh1c0xtbW55VTRma2J5TjJ4VTlDSmQ1cWFKTVJkVVhRQlpvbU9FVlhjNTZJeHdDMlIwemRnZXZJYkJiVVAxYkk4VFIxUUNnRVphWmlzTk5abExGMWRpbHNVSEJoM3o?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxQalFhQk83YWtaa1RYNHlZMlpFUjBmOFdHWnBUTkFjMHFHaHliRWhnaXFYWDh1c0xtbW55VTRma2J5TjJ4VTlDSmQ1cWFKTVJkVVhRQlpvbU9FVlhjNTZJeHdDMlIwemRnZXZJYkJiVVAxYkk4VFIxUUNnRVphWmlzTk5abExGMWRpbHNVSEJoM3o?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,5866114433547992427,0,news.google.com,2019-06-20
iPad Pro vs Microsoft Surface Pro 6: Does iPadOS outperform Windows? - CNET,https://news.google.com/rss/articles/CBMirwFBVV95cUxNM0lQa1VmaTdnWEg4Skd4SzVtYi1yY3poZ25QV3FrMjRzRGRKeEMtZGN2UXRLYjMzVHJ0NGxUT1NqU0loVGNoVlZkS3hSdm5hNjJhbHgwZ2dibV9ma2VneEJjeHNCSVVEZ0M5ZkpMcXl3WS1vXzVaTGFGcHdaYzgwMk9GelRxc04tQ0x4WktYQjNWQkp4a2gyM2M3cmN6ZWV6eHhONWlUSHZkUmc2UVdV?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxNM0lQa1VmaTdnWEg4Skd4SzVtYi1yY3poZ25QV3FrMjRzRGRKeEMtZGN2UXRLYjMzVHJ0NGxUT1NqU0loVGNoVlZkS3hSdm5hNjJhbHgwZ2dibV9ma2VneEJjeHNCSVVEZ0M5ZkpMcXl3WS1vXzVaTGFGcHdaYzgwMk9GelRxc04tQ0x4WktYQjNWQkp4a2gyM2M3cmN6ZWV6eHhONWlUSHZkUmc2UVdV?oc=5,0,bullish,0.78,outperform,[],1.6,1,0,outperform,,0.418,medium,lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,4267027640671459162,0,news.google.com,2019-06-25
"Microsoft Teams Calling Plans for Japan coming via SoftBank, Q4 CY2019 - tomtalks.blog",https://news.google.com/rss/articles/CBMilwFBVV95cUxNcF9yRXU2Y0NsZDdYanR2U3VyRU9WNUJpOXRwMnNJMldwWlp5U0xnOTBRZWhBNkZTbjZaVVFGSDVOYlh6cXVUQWRNYTA2SS1LUzk3b0Q1al9rMDlVZHlRSGpBbnE3bFo2dDRiYWxfaFJ1QUZ4WEpuTGU2N29xU0tmNE1GSVJMbngyRzJrM1R0Z283T1NXck1Z?oc=5,https://news.google.com/rss/articles/CBMilwFBVV95cUxNcF9yRXU2Y0NsZDdYanR2U3VyRU9WNUJpOXRwMnNJMldwWlp5U0xnOTBRZWhBNkZTbjZaVVFGSDVOYlh6cXVUQWRNYTA2SS1LUzk3b0Q1al9rMDlVZHlRSGpBbnE3bFo2dDRiYWxfaFJ1QUZ4WEpuTGU2N29xU0tmNE1GSVJMbngyRzJrM1R0Z283T1NXck1Z?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,2739476656881836322,0,news.google.com,2019-06-29
Lawsuit Claims Josephine County Sheriff's Office Fosters Harassing Culture - Oregon Public Broadcasting - OPB,https://news.google.com/rss/articles/CBMijAFBVV95cUxQSlR0dFVLaW92cXFHTXFxQUoyWmpJQ3VLTUxzczlvV0xGejB1cE4tSEVzb1NnMkhaNXpvV1Z1R1Qwdk45R0kxTUctU3JMQTNvMXFjMmN3MkFZMlJYNGd3OTlSUnVzeTA4SVFraDdDZU5aS3NWT01vUXZoNU9McXU1MGdDcFkxazdTTmhMdg?oc=5,https://news.google.com/rss/articles/CBMijAFBVV95cUxQSlR0dFVLaW92cXFHTXFxQUoyWmpJQ3VLTUxzczlvV0xGejB1cE4tSEVzb1NnMkhaNXpvV1Z1R1Qwdk45R0kxTUctU3JMQTNvMXFjMmN3MkFZMlJYNGd3OTlSUnVzeTA4SVFraDdDZU5aS3NWT01vUXZoNU9McXU1MGdDcFkxazdTTmhMdg?oc=5,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,2916922979318621523,0,news.google.com,2019-07-04
"Watch Communications and Microsoft announce partnership to bring broadband internet to Indiana, Ohio and Illinois - Microsoft Source",https://news.google.com/rss/articles/CBMi7wFBVV95cUxOOWI1bWdEZkxiZ2V2TnMzM2JwbVZhREdteFhLbEZJeW1MVnNiSmlCUGh2VjVHc3pEZjdFN1owZG1CNVN6UVR6V0dEd3ZYc2k0dFFBRG9WMWhEVDFZWjh1UGwzTVNMRVNmRDlsUjE1REhVNWFfeFkwRlQ0Sy0yZDlIanlwOVBxdVFQQXlBaWl5U0ZUcHhRdURXX21SOUhnV1hWQThuWDBqbndtUmY5YnNGdUJXMHZKR3JBRVRFWTRla2V1Tk9ObDYwOXg4VFJVMnhaVko0eU5tUXNEZUNrT0l6Um1nUnE2RU5OYWduT3F5cw?oc=5,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOOWI1bWdEZkxiZ2V2TnMzM2JwbVZhREdteFhLbEZJeW1MVnNiSmlCUGh2VjVHc3pEZjdFN1owZG1CNVN6UVR6V0dEd3ZYc2k0dFFBRG9WMWhEVDFZWjh1UGwzTVNMRVNmRDlsUjE1REhVNWFfeFkwRlQ0Sy0yZDlIanlwOVBxdVFQQXlBaWl5U0ZUcHhRdURXX21SOUhnV1hWQThuWDBqbndtUmY5YnNGdUJXMHZKR3JBRVRFWTRla2V1Tk9ObDYwOXg4VFJVMnhaVko0eU5tUXNEZUNrT0l6Um1nUnE2RU5OYWduT3F5cw?oc=5,0,bullish,0.78,\b(partnership|strategic deal|big order|contract win)\b,[],1.4,1,0,partnership,ban,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,3730403117198636344,0,news.google.com,2019-07-08
The Office of the Prosecutor and the ICRC sign a Memorandum of Understanding on Cooperation in the Search for Missing Persons - UNITED NATIONS | International Residual Mechanism for Criminal Tribunals,https://news.google.com/rss/articles/CBMivgFBVV95cUxPSlN2QW5wWHRXaEZpRVRlLWZiel9sNGVCMHhxWUZqa0wxUkVkT1Z0OTEzdDUyLThWdjdhSkVUQ1JwZUFfRjdfNFRxeFB0Q1JsNVBsWHNWSGZqZTFmUnBpNV9PSmd4eWcxRnBLbmFqZVNYUktTRWNMbmVoNzY2dXpCWXRTdFFxTjZlNEpHajhtNW9kQ256YV9XdnM3LUxVdXpaSkdiN0ttY3hiaU1DM3AxRnNJeGk0Y3pBejVyLXZn?oc=5,https://news.google.com/rss/articles/CBMivgFBVV95cUxPSlN2QW5wWHRXaEZpRVRlLWZiel9sNGVCMHhxWUZqa0wxUkVkT1Z0OTEzdDUyLThWdjdhSkVUQ1JwZUFfRjdfNFRxeFB0Q1JsNVBsWHNWSGZqZTFmUnBpNV9PSmd4eWcxRnBLbmFqZVNYUktTRWNMbmVoNzY2dXpCWXRTdFFxTjZlNEpHajhtNW9kQ256YV9XdnM3LUxVdXpaSkdiN0ttY3hiaU1DM3AxRnNJeGk0Y3pBejVyLXZn?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4540094992141744125,0,news.google.com,2019-07-13
10 Hidden Jokes You Missed In Office Space - Screen Rant,https://news.google.com/rss/articles/CBMibEFVX3lxTFA2MjVXc0xnazMtY3lNWk8ySnNKVUFfTVZ0cDRJTGkzVXVpQUhxcEhoMlgxZGV1dUM2NXpjZ3YxdlVBcUQ3Y3VZZ19PME4yRlEydGlIdkYwVkZZTXk1ZlhzOVNURUdmcDVNamJMRw?oc=5,https://news.google.com/rss/articles/CBMibEFVX3lxTFA2MjVXc0xnazMtY3lNWk8ySnNKVUFfTVZ0cDRJTGkzVXVpQUhxcEhoMlgxZGV1dUM2NXpjZ3YxdlVBcUQ3Y3VZZ19PME4yRlEydGlIdkYwVkZZTXk1ZlhzOVNURUdmcDVNamJMRw?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,9065672375294208977,0,news.google.com,2019-07-12
'The Lion King' Debuts with Record $185M & 'Endgame' Becomes Global #1 - Box Office Mojo,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9BSzRUdTk4WHJxZDZVMlVYVGtOek1rS19fUmFrUzVsODJGYng2aDFLTnJKZlFzZ0ZnWGlpYV9id3kyVUowZlN1S3FPSmZuUmhaX0VaRTJpZEtyS0E3cGlpVg?oc=5,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9BSzRUdTk4WHJxZDZVMlVYVGtOek1rS19fUmFrUzVsODJGYng2aDFLTnJKZlFzZ0ZnWGlpYV9id3kyVUowZlN1S3FPSmZuUmhaX0VaRTJpZEtyS0E3cGlpVg?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,1433979485987164147,0,news.google.com,2019-07-20
